Wall time,Step,Value
1656057344.064491,670,-219.8639678955078
1656057349.3787706,680,-189.66148376464844
1656057354.7742255,690,-124.31587982177734
1656057360.4341025,700,-203.45542907714844
1656057365.4544578,710,-282.8544006347656
1656057370.746109,720,-160.58544921875
1656057375.830159,730,-181.8143310546875
1656057381.0079927,740,-152.96929931640625
1656057385.9723294,750,-162.6824493408203
1656057391.3335621,760,-101.56243133544922
1656057396.554585,770,-124.6101303100586
1656057401.8056684,780,-242.802978515625
1656057407.1457753,790,-287.89312744140625
1656057412.1339643,800,-159.40924072265625
1656057417.3626382,810,-228.93235778808594
1656057422.6855319,820,-209.7233123779297
1656057427.7071145,830,-155.62481689453125
1656057432.827497,840,-235.96994018554688
1656057438.022397,850,-159.85728454589844
1656057443.4275205,860,-211.01779174804688
1656057448.637261,870,-135.32522583007812
1656057453.607263,880,-124.89930725097656
1656057458.7827032,890,-246.3362579345703
1656057463.6296394,900,-211.65672302246094
1656057468.3037705,910,-139.6272430419922
1656057472.9143267,920,-222.98147583007812
1656057477.5234506,930,-258.52386474609375
1656057482.1236918,940,-148.17478942871094
1656057487.0484877,950,-140.7710418701172
1656057491.962307,960,-169.15682983398438
1656057496.473254,970,-124.46770477294922
1656057501.0663521,980,-219.9740447998047
1656057505.91224,990,-182.00555419921875
1656057510.7955024,1000,-354.2404479980469
1656057515.6291173,1010,-123.55335235595703
1656057520.7553198,1020,-176.93724060058594
1656057525.4960065,1030,-162.83335876464844
1656057530.104082,1040,-474.0606384277344
1656057534.7221172,1050,-224.00738525390625
1656057539.8672988,1060,-231.35995483398438
1656057545.026817,1070,-168.46871948242188
1656057550.1019497,1080,-301.45257568359375
1656057554.9505844,1090,-174.42478942871094
1656057559.6332388,1100,-158.79779052734375
1656057564.257215,1110,-195.31396484375
1656057568.885661,1120,-181.13796997070312
1656057573.4825296,1130,-222.16600036621094
1656057578.0768237,1140,-224.4066162109375
1656057582.4233701,1150,-137.75848388671875
1656057586.7751067,1160,-146.5750274658203
1656057591.3623233,1170,-171.53033447265625
1656057595.954931,1180,-161.6789093017578
1656057600.5690403,1190,-158.9224090576172
1656057605.2051375,1200,-137.96214294433594
1656057609.8117464,1210,-193.29904174804688
1656057614.4048235,1220,-136.45111083984375
1656057618.9898555,1230,-161.3271026611328
1656057623.60407,1240,-225.0105743408203
1656057628.2477963,1250,-176.73300170898438
1656057632.8596916,1260,-185.03810119628906
1656057637.4545553,1270,-138.39178466796875
1656057642.0309281,1280,-136.9623260498047
1656057646.6790798,1290,-312.01885986328125
1656057651.318003,1300,-168.3907470703125
1656057655.9621432,1310,-260.92803955078125
1656057660.5815034,1320,-182.31797790527344
1656057665.2134004,1330,-154.2370147705078
1656057669.8460026,1340,-168.18264770507812
1656057674.4909039,1350,-194.67041015625
1656057679.1060708,1360,-159.55487060546875
1656057683.7218785,1370,-213.4039306640625
1656057688.353445,1380,-170.84344482421875
1656057692.9755704,1390,-247.26727294921875
1656057697.6205928,1400,-280.878662109375
