Wall time,Step,Value
1678201559.1538718,10,0.32157182693481445
1678201559.156874,10,0.27503734827041626
1678201559.1588757,10,0.17542187869548798
1678201559.1608775,10,0.11865022033452988
1678201559.1628792,10,0.14672134816646576
1678201559.1648812,10,0.21004344522953033
1678201559.166883,10,0.2286873757839203
1678201559.1698856,10,0.1849307417869568
1678201559.1718874,10,0.13069505989551544
1678201559.17489,10,0.1180114597082138
1678201561.2219095,20,0.25358954071998596
1678201561.2249124,20,0.1900220364332199
1678201561.226915,20,0.17323336005210876
1678201561.2299168,20,0.21222957968711853
1678201561.2319186,20,0.23690029978752136
1678201561.2349215,20,0.20982207357883453
1678201561.236924,20,0.17396557331085205
1678201561.239926,20,0.1760648787021637
1678201561.2419276,20,0.20179711282253265
1678201561.24393,20,0.20847216248512268
1678201563.4469693,30,0.6139519810676575
1678201563.449973,30,0.6049590706825256
1678201563.452975,30,0.5543115139007568
1678201563.4559774,30,0.5945558547973633
1678201563.45898,30,0.5501621961593628
1678201563.4629838,30,0.5393261909484863
1678201563.4659867,30,0.47131970524787903
1678201563.4699905,30,0.476347953081131
1678201563.4729934,30,0.45805823802948
1678201563.4759955,30,0.4738592803478241
1678201565.296252,40,0.6706974506378174
1678201565.2982538,40,0.6295678615570068
1678201565.3002555,40,0.5797523856163025
1678201565.3022578,40,0.526207447052002
1678201565.304259,40,0.4839889705181122
1678201565.30526,40,0.46636366844177246
1678201565.3072622,40,0.45568564534187317
1678201565.3092642,40,0.4397737681865692
1678201565.3112664,40,0.4228270947933197
1678201565.3122673,40,0.400905042886734
1678201566.2477322,50,0.8818299174308777
1678201566.2497342,50,0.7542513012886047
1678201566.251737,50,0.6394895315170288
1678201566.2537382,50,0.5477303266525269
1678201566.25574,50,0.4611525237560272
1678201566.256741,50,0.3972809314727783
1678201566.258743,50,0.36926016211509705
1678201566.259744,50,0.35873648524284363
1678201566.2617455,50,0.34721875190734863
1678201566.2627466,50,0.33978524804115295
1678201566.9232216,60,0.9628704190254211
1678201566.9242225,60,0.7603357434272766
1678201566.9262235,60,0.585118293762207
1678201566.9282253,60,0.4412980079650879
1678201566.9292264,60,0.3238694667816162
1678201566.9312282,60,0.26766684651374817
1678201566.932229,60,0.2763507664203644
1678201566.9342308,60,0.31344759464263916
1678201566.9362333,60,0.35134559869766235
1678201566.9382346,60,0.372800350189209
1678201567.6293912,70,0.6312420964241028
1678201567.6313927,70,0.6128354072570801
1678201567.6333952,70,0.5788490772247314
1678201567.6353972,70,0.5383922457695007
1678201567.6373985,70,0.5011758208274841
1678201567.6394002,70,0.47221970558166504
1678201567.6404011,70,0.44755133986473083
1678201567.6424031,70,0.4169279634952545
1678201567.6444046,70,0.3810897767543793
1678201567.646407,70,0.35093265771865845
1678201568.3816159,80,1.0917662382125854
1678201568.384619,80,1.0412890911102295
1678201568.3856199,80,0.9906817674636841
1678201568.3876219,80,0.9256893992424011
1678201568.388623,80,0.8366815447807312
1678201568.3906243,80,0.7491673231124878
1678201568.3916256,80,0.6896681189537048
1678201568.393627,80,0.650685727596283
1678201568.3956285,80,0.6203858852386475
1678201568.3979754,80,0.5882925987243652
1678201569.2441518,90,1.0339429378509521
1678201569.246153,90,0.9616270065307617
1678201569.2481558,90,0.8836151361465454
1678201569.249157,90,0.7859735488891602
1678201569.2511587,90,0.6933608055114746
1678201569.2531605,90,0.6281964778900146
1678201569.255162,90,0.5668066143989563
1678201569.2571635,90,0.5148776173591614
1678201569.2591655,90,0.47762951254844666
1678201569.2621684,90,0.4305475056171417
1678201570.0208912,100,0.755999743938446
1678201570.0228927,100,0.6865022778511047
1678201570.0248954,100,0.5801525115966797
1678201570.0258965,100,0.4682663083076477
1678201570.0268977,100,0.3975546360015869
1678201570.0288982,100,0.3518525958061218
1678201570.0299003,100,0.3128674030303955
1678201570.0319018,100,0.28898605704307556
1678201570.0329027,100,0.2701045274734497
1678201570.0349042,100,0.2443631887435913
1678201570.8597481,110,0.650843620300293
1678201570.8617501,110,0.5957667827606201
1678201570.862751,110,0.5523771047592163
1678201570.8637516,110,0.5020845532417297
1678201570.8657537,110,0.45220860838890076
1678201570.8677564,110,0.41531845927238464
1678201570.8697572,110,0.3815314471721649
1678201570.870758,110,0.34544336795806885
1678201570.8727603,110,0.3250487446784973
1678201570.8737607,110,0.3293963670730591
1678201571.9576156,120,0.7639694809913635
1678201571.9596176,120,0.6939783096313477
1678201571.9616191,120,0.6272367238998413
1678201571.963621,120,0.5595646500587463
1678201571.9656224,120,0.495118111371994
1678201571.9676244,120,0.4491237998008728
1678201571.9706278,120,0.42171940207481384
1678201571.9726303,120,0.4019603133201599
1678201571.9736304,120,0.3871409296989441
1678201571.975632,120,0.3806326389312744
1678201572.9958107,130,1.2031095027923584
1678201572.9978125,130,1.0909686088562012
1678201572.9998152,130,0.9851017594337463
1678201573.0018156,130,0.8885123133659363
1678201573.0028164,130,0.7993296980857849
1678201573.0048182,130,0.7284268140792847
1678201573.0068197,130,0.6767997741699219
1678201573.0078218,130,0.6316354274749756
1678201573.0098236,130,0.5876381397247314
1678201573.011826,130,0.5525893568992615
1678201573.814604,140,1.4222773313522339
1678201573.8166063,140,1.223770260810852
1678201573.8186078,140,1.051255226135254
1678201573.8196094,140,0.8575670719146729
1678201573.8216105,140,0.6581061482429504
1678201573.8226116,140,0.5562970638275146
1678201573.824614,140,0.4922533929347992
1678201573.8256145,140,0.42585307359695435
1678201573.827616,140,0.41191262006759644
1678201573.8286169,140,0.4192672371864319
1678201574.6241186,150,1.2420084476470947
1678201574.62612,150,1.1602544784545898
1678201574.627121,150,1.0387035608291626
1678201574.6291232,150,0.9148719906806946
1678201574.6301243,150,0.8205613493919373
1678201574.6321268,150,0.7599283456802368
1678201574.6331267,150,0.7207462191581726
1678201574.6351283,150,0.6861158013343811
1678201574.6361294,150,0.6420493125915527
1678201574.6381311,150,0.5895484685897827
1678201575.478923,160,0.6134177446365356
1678201575.4809248,160,0.5707147717475891
1678201575.4829278,160,0.5500786900520325
1678201575.4839287,160,0.5379196405410767
1678201575.4859297,160,0.5147258639335632
1678201575.487932,160,0.49175167083740234
1678201575.4899328,160,0.47181060910224915
1678201575.4919355,160,0.4499760568141937
1678201575.4939368,160,0.4356871545314789
1678201575.4959383,160,0.4294831156730652
1678201576.3432503,170,0.6631796956062317
1678201576.3452516,170,0.5945481657981873
1678201576.3462515,170,0.5263943672180176
1678201576.3482535,170,0.4683755934238434
1678201576.3502553,170,0.4199675917625427
1678201576.3522577,170,0.3779451549053192
1678201576.3542597,170,0.3385891914367676
1678201576.3562615,170,0.3014810085296631
1678201576.3582628,170,0.26979634165763855
1678201576.3592634,170,0.24739116430282593
1678201577.2491674,180,1.3313449621200562
1678201577.251169,180,1.1584135293960571
1678201577.2521703,180,0.9818386435508728
1678201577.2541718,180,0.8290737271308899
1678201577.255173,180,0.7159882187843323
1678201577.2571747,180,0.6223086714744568
1678201577.2591758,180,0.5272248387336731
1678201577.2611775,180,0.4466460943222046
1678201577.2621784,180,0.39342519640922546
1678201577.264181,180,0.36495763063430786
1678201578.105524,190,1.4901832342147827
1678201578.1065252,190,1.403658151626587
1678201578.108527,190,1.264182686805725
1678201578.110528,190,1.095099687576294
1678201578.11153,190,0.9715754389762878
1678201578.1135318,190,0.8755037784576416
1678201578.1155329,190,0.7838240265846252
1678201578.1165335,190,0.7125694155693054
1678201578.1185353,190,0.6380336880683899
1678201578.1205378,190,0.5573601722717285
1678201578.9458814,200,0.9923698902130127
1678201578.9478843,200,0.9262328147888184
1678201578.9488852,200,0.8563753962516785
1678201578.9518874,200,0.7937510013580322
1678201578.9528875,200,0.731624960899353
1678201578.9548895,200,0.6815088987350464
1678201578.9558902,200,0.6348115801811218
1678201578.957893,200,0.5786721706390381
1678201578.958894,200,0.5346977114677429
1678201578.960895,200,0.5142397284507751
1678201579.714769,210,0.772279679775238
1678201579.7167706,210,0.7116035223007202
1678201579.7187724,210,0.6242817640304565
1678201579.719774,210,0.5349063873291016
1678201579.7217753,210,0.4679136276245117
1678201579.7227764,210,0.432569682598114
1678201579.7247784,210,0.41794338822364807
1678201579.7267804,210,0.40505728125572205
1678201579.727781,210,0.38122233748435974
1678201579.7293262,210,0.34754520654678345
1678201580.4475033,220,0.7420002222061157
1678201580.449506,220,0.718410074710846
