3:21,25.0,99.0,71.9,7.1,766.9129,631.7457,19.428,25.332733,30.752878,7.746595,0.82375157,0.10774124,60.52
3:23,25.0,100.0,69.0,6.9,724.122,601.40924,18.32,25.299604,30.461786,7.24122,0.83053577,0.10494522,61.88
3:26,26.0,100.0,68.9,6.9,720.9775,600.39453,17.831,24.7317,29.698805,7.209775,0.83275074,0.10464115,63.03
3:29,27.0,105.0,62.4,6.6,660.10077,550.8112,16.606,25.156765,30.14826,6.286674,0.83443505,0.10074798,59.79
3:32,27.0,105.0,66.6,7.0,741.4045,628.2927,18.466,24.906782,29.390759,7.060995,0.84743583,0.10602095,60.36
3:35,28.0,106.0,60.5,6.4,635.53186,538.2094,16.432,25.855509,30.530867,5.9955835,0.8468646,0.09910055,62.13
3:37,29.0,106.0,66.5,7.0,751.593,630.6087,19.164,25.497843,30.389685,7.0905004,0.8390295,0.10662406,61.51
3:40,29.0,107.0,65.9,7.0,752.5257,622.8375,18.957,25.191166,30.43651,7.0329504,0.8276628,0.10672155,61.96
3:43,30.0,108.0,65.9,7.1,765.91754,639.3131,19.495,25.45313,30.493666,7.0918293,0.83470225,0.10761501,61.99
3:46,31.0,108.0,63.7,6.9,719.89276,595.31824,18.108,25.153746,30.417345,6.6656737,0.82695407,0.10464166,60.46
3:49,32.0,107.0,64.4,6.9,720.846,602.9377,17.979,24.941526,29.819002,6.7368784,0.8364306,0.104609914,64.22
3:51,32.0,107.0,65.2,7.0,739.27844,617.27563,18.697,25.290876,30.289549,6.9091444,0.8349704,0.105968475,60.53
3:54,33.0,106.0,63.0,6.7,681.0698,564.99274,17.089,25.091406,30.246407,6.425187,0.82956654,0.10198709,60.23
3:57,34.0,106.0,67.8,7.2,780.52325,652.1045,19.338,24.775686,29.654757,7.363427,0.8354709,0.10860511,60.0
3:59,34.0,106.0,64.9,6.9,720.13995,602.03406,18.698,25.964397,31.058044,6.793773,0.8359959,0.10468063,61.93
4:02,35.0,106.0,69.7,7.4,822.6411,691.90906,20.218,24.576939,29.220604,7.760765,0.8410825,0.111345276,61.68
4:05,36.0,108.0,63.1,6.8,707.40955,586.23364,17.348,24.523277,29.592297,6.5500884,0.8287047,0.103804894,61.05
4:08,36.0,112.0,62.1,6.9,733.0327,601.3716,17.772,24.244484,29.552444,6.5449347,0.82038844,0.105393484,61.22
4:10,37.0,112.0,68.8,7.7,893.81055,737.736,21.496,24.049839,29.137794,7.980451,0.825383,0.11599492,62.15
4:13,38.0,112.0,64.2,7.2,782.3804,648.938,19.542,24.977621,30.113817,6.985539,0.82944053,0.10880903,60.6
4:16,38.0,112.0,64.3,7.2,784.60345,656.83167,19.683,25.086557,29.966581,7.005388,0.8371511,0.108948484,63.8
4:18,39.0,111.0,74.1,8.2,1026.9752,850.39813,23.5,22.882732,27.634115,9.252029,0.828061,0.1248587,61.0
4:21,40.0,111.0,67.4,7.5,843.2138,715.7208,21.115,25.041098,29.501726,7.596521,0.84880114,0.11270802,61.2
4:24,40.0,111.0,62.8,7.0,738.1448,636.12604,19.531,26.45958,30.703035,6.649953,0.86179036,0.105890974,60.96
4:26,41.0,111.0,63.4,7.0,751.07574,649.6091,20.286,27.00926,31.228012,6.766448,0.8649049,0.1067263,62.06
4:28,42.0,113.0,67.5,7.6,877.3026,765.2058,22.275,25.390327,29.109816,7.76374,0.87222564,0.11501837,63.05
4:31,42.0,113.0,62.3,7.0,750.8607,651.74286,20.447,27.231415,31.372803,6.644785,0.86799437,0.10665787,63.49
4:33,43.0,113.0,64.7,7.3,806.82587,702.0266,21.432,26.563353,30.528757,7.140052,0.8701092,0.11035629,63.67
4:35,43.0,113.0,72.2,8.2,1007.6136,870.49786,25.249,25.058218,29.005241,8.916934,0.86392033,0.12350325,62.52
4:37,44.0,113.0,65.9,7.4,836.3873,722.5146,21.625,25.855246,29.930191,7.4016576,0.86385167,0.112316504,62.03
4:40,44.0,113.0,72.4,8.2,1013.3772,880.9149,25.864,25.52258,29.360384,8.967939,0.8692863,0.123866566,60.73
4:43,45.0,114.0,63.5,7.2,791.7549,687.68695,21.233,26.817644,30.875967,6.945218,0.86856043,0.10937352,63.76
4:45,46.0,114.0,68.6,7.8,921.61334,795.2618,23.378,25.366386,29.39661,8.084328,0.86290175,0.117847346,62.0
4:48,46.0,115.0,65.9,7.6,866.3914,742.6735,21.753,25.10759,29.290125,7.5338383,0.85720325,0.11432228,60.11
4:50,47.0,115.0,65.7,7.6,859.2172,738.345,21.744,25.306755,29.449648,7.471454,0.85932285,0.11372077,63.12
4:52,47.0,115.0,73.0,8.4,1072.5144,929.7995,26.769,24.959105,28.790077,9.326212,0.8669343,0.12775633,60.27
4:55,48.0,117.0,65.0,7.6,872.2254,751.5737,22.272,25.534683,29.63382,7.454918,0.8616738,0.11469105,59.69
4:57,49.0,117.0,71.0,8.3,1050.6583,915.76,26.697,25.409782,29.152834,8.979985,0.87160593,0.12647867,61.21
4:59,49.0,119.0,67.7,8.1,981.22784,860.5907,27.369,27.892605,31.802574,8.245612,0.8770549,0.12179634,64.0
5:01,50.0,119.0,71.6,8.5,1111.7069,987.0372,29.352,26.402643,29.737482,9.342074,0.8878574,0.13047591,61.82
5:03,50.0,121.0,69.2,8.4,1067.4474,973.44476,28.873,27.04864,29.660645,8.821879,0.911937,0.12748381,62.55
5:05,51.0,121.0,67.1,8.1,996.5938,916.6329,27.937,28.032484,30.47785,8.236313,0.9197658,0.12274684,62.54
5:08,51.0,121.0,68.5,8.3,1045.5051,971.07056,28.557,27.31407,29.40775,8.640538,0.9288052,0.12613924,60.0
5:10,52.0,121.0,67.0,8.1,995.16003,926.5612,27.939,28.07488,30.15343,8.224463,0.9310675,0.12275318,61.84
5:13,53.0,123.0,64.4,7.9,946.5537,892.27856,25.929,27.393057,29.05931,7.6955585,0.9426603,0.11949625,61.84
5:16,54.0,123.0,61.8,7.6,871.5573,831.9093,24.16,27.720495,29.041628,7.0858316,0.954509,0.11465748,62.24
5:18,54.0,125.0,67.0,8.4,1068.5171,988.12744,28.422,26.599482,28.763496,8.548137,0.9247652,0.12758413,62.9
5:20,54.0,125.0,68.5,8.6,1122.4275,1058.9476,31.286,27.873516,29.544426,8.97942,0.94344413,0.13108642,62.69
5:23,55.0,126.0,69.2,8.7,1170.7549,1124.4878,32.256,27.551455,28.68506,9.291705,0.960481,0.13427322,62.58
5:25,56.0,126.0,66.0,8.3,1051.3568,1023.25665,30.901,29.391544,30.198679,8.344102,0.9732725,0.12642579,63.07
5:27,56.0,128.0,56.6,7.2,792.1081,777.8081,24.024,30.329193,30.886795,6.1883445,0.98194695,0.109334715,63.61
5:29,57.0,128.0,63.5,8.1,999.7089,947.95544,27.913,27.921127,29.445477,7.810226,0.94823146,0.12299568,62.22
5:32,57.0,128.0,68.6,8.8,1191.9647,1131.8003,32.008,26.853144,28.280607,9.312224,0.949525,0.13574672,64.08
5:34,58.0,132.0,59.3,7.8,923.0004,881.9813,26.725,28.954483,30.301096,6.9924273,0.95555896,0.117916144,63.98
5:37,59.0,132.0,63.9,8.4,1083.9344,1039.537,29.663,27.366047,28.534819,8.211624,0.95904046,0.12850744,62.11
5:39,59.0,136.0,63.2,8.6,1131.8687,1086.5479,29.949,26.459784,27.563444,8.322563,0.9599593,0.13168614,61.02
5:41,60.0,136.0,63.4,8.6,1140.1729,1084.983,31.639,27.749302,29.160824,8.383624,0.95159525,0.13223381,60.57
5:43,60.0,135.0,63.9,8.6,1140.799,1097.3314,32.623,28.596626,29.729397,8.450362,0.9618973,0.13224354,60.44
5:46,61.0,135.0,59.9,8.1,991.1905,959.6343,28.125,28.37497,29.30804,7.3421516,0.9681633,0.12257349,59.94
5:48,61.0,134.0,58.9,7.9,941.4491,913.28,26.92,28.594217,29.476173,7.0257397,0.970079,0.11928251,62.92
5:50,62.0,134.0,64.8,8.7,1162.0868,1110.639,30.747,26.458437,27.684063,8.67229,0.9557281,0.13383162,62.04
5:53,62.0,132.0,62.2,8.2,1024.0378,954.6918,26.828,26.19825,28.101215,7.7578626,0.93228173,0.12472447,63.94
5:55,63.0,132.0,65.7,8.7,1157.4109,1095.3894,30.259,26.143698,27.623966,8.768265,0.9464136,0.13345914,60.7
5:57,64.0,132.0,65.3,8.6,1142.3318,1078.4398,31.268,27.372082,28.993736,8.654029,0.9440688,0.13252723,61.21
5:59,64.0,132.0,70.0,9.2,1348.1389,1294.8795,35.455,26.29922,27.380926,10.213174,0.96049416,0.14590248,60.24
6:01,65.0,132.0,63.3,8.4,1061.4247,1018.3142,30.204,28.456093,29.660786,8.041096,0.9593843,0.12703153,61.72
6:04,65.0,131.0,62.7,8.2,1023.902,996.63043,28.366,27.703823,28.461905,7.8160458,0.97336507,0.124657825,59.34
6:06,66.0,131.0,67.4,8.8,1207.1764,1160.7653,31.757,26.306843,27.358675,9.215087,0.961554,0.13672236,63.36
6:10,67.0,128.0,69.2,8.9,1214.9519,1236.8846,33.955,27.947609,27.452034,9.491812,1.0180523,0.13716492,60.65
6:12,67.0,128.0,63.2,8.1,990.73114,984.30963,28.46,28.72626,28.913666,7.740087,0.9935184,0.12246973,62.26
6:14,68.0,127.0,72.1,9.2,1320.8175,1297.2993,35.969,27.232376,27.72606,10.400138,0.98219424,0.14424601,61.16
6:16,68.0,127.0,67.6,8.6,1128.2291,1108.426,32.575,28.87268,29.38852,8.883694,0.9824476,0.13141559,63.18
6:19,69.0,128.0,68.2,8.7,1176.4802,1155.9966,32.444,27.577173,28.065826,9.191252,0.98258907,0.1347691,60.03
6:21,70.0,128.0,63.0,8.1,983.5391,965.2933,27.756,28.220535,28.753956,7.6838994,0.98144877,0.12196666,62.07
6:23,70.0,131.0,68.3,8.9,1245.3091,1213.8358,32.526,26.118816,26.796045,9.506176,0.97472656,0.13918266,59.71
6:26,71.0,131.0,69.7,9.1,1311.9872,1300.7257,34.978,26.660322,26.891142,10.015169,0.99141645,0.14368968,62.08
6:28,72.0,135.0,64.4,8.7,1162.2385,1169.5823,32.345,27.829918,27.655174,8.609175,1.0063186,0.13368283,62.89
6:30,72.0,135.0,67.6,9.1,1308.9644,1326.5762,37.785,28.866333,28.483099,9.696033,1.0134548,0.14343242,61.2
6:32,73.0,137.0,64.2,8.8,1197.4366,1241.716,34.413,28.73889,27.714067,8.740414,1.0369784,0.13614352,64.18
6:35,73.0,137.0,64.0,8.8,1188.7643,1227.4174,33.129,27.868435,26.99082,8.677112,1.0325153,0.13557987,59.82
6:37,74.0,137.0,72.9,10.0,1670.1547,1743.4121,47.508,28.44527,27.250011,12.19091,1.0438627,0.16722785,63.55
6:39,74.0,139.0,64.7,9.0,1261.482,1368.9929,40.413,32.03613,29.52024,9.075411,1.0852258,0.1402691,63.56
6:41,75.0,139.0,65.1,9.1,1281.4314,1407.5228,40.396,31.524122,28.700068,9.218931,1.0983989,0.14161184,59.34
6:43,75.0,141.0,61.7,8.7,1164.1489,1260.3499,36.029,30.94879,28.586508,8.256375,1.0826362,0.13381483,61.48
6:45,76.0,141.0,61.7,8.7,1167.2598,1246.1173,35.717,30.599016,28.66263,8.278438,1.0675578,0.13417241,64.18
6:47,76.0,141.0,63.5,9.0,1249.272,1349.0076,38.471,30.794735,28.518002,8.860085,1.0798349,0.1395289,62.16
6:49,77.0,145.0,65.2,9.4,1430.9019,1530.5586,42.711,29.849007,27.905499,9.868289,1.0696461,0.15135412,61.84
6:51,77.0,145.0,60.6,8.8,1191.9209,1316.396,38.536,32.331005,29.273867,8.220144,1.1044323,0.13564594,60.65
6:53,78.0,148.0,60.3,8.9,1240.1295,1368.2963,39.375,31.750715,28.776663,8.379253,1.1033494,0.13895944,61.16
6:55,78.0,148.0,63.7,9.4,1423.5498,1575.858,44.219,31.062489,28.060268,9.61858,1.1069919,0.1509981,60.45
6:57,79.0,148.0,60.8,9.0,1264.3965,1400.5073,39.826,31.498032,28.436838,8.54322,1.1076488,0.1405135,59.78
6:59,79.0,149.0,60.4,9.0,1263.3379,1407.7113,39.204,31.032078,27.84946,8.478778,1.1142794,0.1403771,60.77
7:02,80.0,149.0,59.7,8.9,1228.6146,1357.2085,37.403,30.443232,27.558773,8.245736,1.1046658,0.13811953,64.2
7:04,80.0,150.0,61.3,9.2,1332.495,1472.7886,41.935,31.471037,28.473198,8.8833,1.1052864,0.14491516,62.1
7:07,81.0,150.0,63.2,9.5,1440.703,1614.0581,43.883,30.459435,27.187992,9.604687,1.1203268,0.15197289,61.7
7:09,82.0,152.0,57.9,8.8,1198.4362,1241.1709,33.034,27.564255,26.61519,7.8844485,1.0356587,0.13617355,63.15
7:11,82.0,152.0,60.9,9.3,1356.3076,1475.7102,41.824,30.836662,28.341608,8.923077,1.088035,0.14652014,62.52
7:12,83.0,155.0,61.7,9.6,1475.6484,1636.1931,47.143,31.947311,28.812614,9.520312,1.108796,0.15430003,60.21
7:14,83.0,155.0,61.3,9.5,1453.7389,1621.6201,46.883,32.249947,28.911211,9.378961,1.1154823,0.153001,60.86
7:16,83.0,155.0,60.2,9.3,1382.6356,1554.178,43.477,31.445017,27.974274,8.92023,1.1240691,0.14817658,63.65
7:18,84.0,158.0,60.6,9.6,1480.0328,1665.4236,47.799,32.295906,28.700806,9.367296,1.1252612,0.15457585,59.6
7:20,84.0,158.0,58.5,9.2,1352.8894,1548.1005,44.29,32.73734,28.609255,8.562592,1.144292,0.14636908,60.65
7:22,85.0,158.0,54.1,8.6,1121.035,1269.6943,35.264,31.456644,27.773613,7.0951586,1.132609,0.13114896,62.59
7:24,85.0,160.0,58.6,9.4,1401.0015,1588.2964,44.319,31.6338,27.903482,8.756259,1.1336864,0.14942423,60.38
7:26,86.0,160.0,56.3,9.0,1266.1075,1412.7855,39.014,30.814129,27.614948,7.9131722,1.1158495,0.14055368,59.65
7:28,86.0,160.0,57.8,9.2,1353.8644,1506.5908,41.521,30.668509,27.559574,8.461653,1.1128078,0.14639537,60.06
7:30,87.0,160.0,57.5,9.2,1336.997,1459.5521,39.767,29.743523,27.246029,8.356231,1.0916646,0.14532575,64.22
7:34,88.0,161.0,58.6,9.4,1425.0923,1597.5616,42.152,29.578436,26.38521,8.851505,1.1210233,0.15104958,63.18
7:36,89.0,161.0,58.9,9.5,1445.6598,1607.83,42.912,29.683332,26.68939,8.979254,1.1121773,0.15244912,61.68
7:38,89.0,160.0,57.5,9.2,1333.8867,1482.228,39.743,29.794884,26.813013,8.336792,1.1112099,0.14498769,61.52
7:40,89.0,160.0,59.9,9.6,1483.3976,1656.6246,45.772,30.856192,27.629675,9.2712345,1.1167772,0.15477854,62.92
7:42,90.0,160.0,58.1,9.3,1373.8534,1535.866,43.131,31.39418,28.08253,8.586584,1.1179256,0.14778973,60.22
7:44,90.0,159.0,61.5,9.8,1567.9482,1752.5864,48.848,31.154089,27.87195,9.86131,1.1177578,0.1603465,59.98
7:46,91.0,159.0,59.0,9.4,1405.9856,1578.0696,46.154,32.826794,29.247126,8.842677,1.1223938,0.14987588,62.65
7:47,91.0,160.0,61.7,9.9,1614.3348,1841.9841,51.866,32.128403,28.15768,10.089593,1.1410174,0.16352662,64.21
7:50,92.0,160.0,55.5,8.9,1225.3022,1404.597,39.991,32.63766,28.47151,7.658139,1.146327,0.13798448,61.75
7:52,92.0,160.0,59.4,9.5,1454.0999,1583.4413,41.921,28.82952,26.474615,9.088124,1.0889494,0.15299872,63.97
7:54,93.0,161.0,63.3,10.2,1770.5763,2006.9319,57.684,32.579224,28.74238,10.997368,1.1334908,0.1737341,62.4
7:56,93.0,161.0,58.3,9.4,1403.2808,1615.4495,47.079,33.549236,29.142973,8.716029,1.1511948,0.14950308,62.07
7:57,94.0,163.0,57.4,9.4,1395.7047,1614.0262,46.436,33.27065,28.770288,8.562606,1.1564239,0.14917432,61.1
7:59,94.0,163.0,58.1,9.5,1441.8782,1669.8798,46.33,32.131702,27.744513,8.845879,1.1581281,0.15225264,60.97
8:01,95.0,163.0,59.8,9.8,1558.6166,1801.3805,49.806,31.955261,27.648794,9.562065,1.155756,0.15990075,64.21
8:04,95.0,164.0,56.0,9.2,1330.4813,1547.2694,42.935,32.270275,27.748884,8.112691,1.1629395,0.14486948,61.53
8:05,96.0,164.0,61.0,10.0,1679.2794,1970.4663,56.804,33.826412,28.827694,10.239509,1.1733999,0.16786079,61.24
8:07,96.0,163.0,59.5,9.7,1538.5276,1843.5359,52.943,34.411472,28.718182,9.43882,1.1982468,0.15863562,59.67
8:09,97.0,163.0,57.8,9.4,1422.1704,1689.4111,47.719,33.553646,28.245937,8.724972,1.1879104,0.15095107,62.65
8:11,97.0,163.0,57.8,9.4,1417.5072,1669.4685,47.196,33.29507,28.270075,8.696363,1.1777496,0.15045612,63.38
8:13,98.0,163.0,57.7,9.4,1416.1292,1651.9052,47.016,33.200363,28.461683,8.687909,1.1664933,0.15057033,62.1
8:15,98.0,163.0,60.4,9.9,1605.0378,1884.2742,52.793,32.89206,28.017685,9.846858,1.1739749,0.16302745,62.29
8:17,99.0,163.0,61.3,10.0,1668.7406,1924.3383,54.396,32.59704,28.26738,10.237673,1.153168,0.16700935,63.17
8:19,99.0,165.0,56.1,9.3,1354.2462,1559.9667,44.436,32.81235,28.485224,8.207553,1.1519077,0.1463022,60.38
8:21,100.0,165.0,60.6,10.0,1678.9877,1973.0021,55.059,32.792976,27.906204,10.175683,1.175114,0.16791555,63.06
8:23,100.0,167.0,59.5,9.9,1642.8601,1928.0986,53.143,32.347855,27.562387,9.837485,1.1736231,0.1653359,64.14
8:25,101.0,167.0,59.4,9.9,1636.4934,1952.6643,55.459,33.888924,28.401707,9.799362,1.1932002,0.16497242,62.51
8:27,101.0,167.0,57.5,9.6,1495.7944,1792.8842,50.308,33.632965,28.059816,8.956853,1.1986166,0.15577136,62.3
8:28,102.0,169.0,56.8,9.6,1491.6447,1781.5225,51.955,34.83068,29.163258,8.8263,1.1943344,0.1553926,61.65
8:30,102.0,169.0,58.1,9.8,1590.821,1879.151,53.005,33.31927,28.206886,9.413142,1.181246,0.16201623,63.35
8:32,102.0,169.0,56.2,9.5,1454.0134,1714.9473,49.846,34.281666,29.065617,8.60363,1.1794577,0.1530895,63.27
8:34,103.0,169.0,59.2,10.0,1678.0144,1974.873,56.914,33.91747,28.819067,9.929079,1.1769106,0.16772094,61.75
8:36,103.0,169.0,59.3,10.0,1686.8617,1993.1703,57.775,34.249992,28.986485,9.98143,1.1815848,0.16832091,59.61
8:37,104.0,169.0,59.3,10.0,1687.3182,2026.9269,60.213,35.685623,29.706547,9.984132,1.2012713,0.16836646,61.09
8:39,104.0,169.0,59.0,10.0,1660.1381,2013.9828,56.571,34.07608,28.089117,9.823302,1.2131418,0.16649665,59.64
8:41,105.0,169.0,58.5,9.9,1621.0135,1946.5868,56.785,35.030552,29.171574,9.591796,1.2008455,0.16396233,59.72
8:43,105.0,169.0,55.7,9.4,1414.1598,1702.0161,50.952,36.029873,29.936262,8.367809,1.2035528,0.15022998,63.17
