Wall time,Step,Value
1671335957.436059,10,-59.02940368652344
1671335960.8873298,20,-24.26081085205078
1671335964.3308852,30,-14.560160636901855
1671335967.612329,40,-10.187882423400879
1671335971.0173876,50,-7.372379302978516
1671335974.443531,60,-5.35482120513916
1671335977.7888055,70,-4.275179386138916
1671335981.1812952,80,-3.1700446605682373
1671335984.5986717,90,-2.405094861984253
1671335988.0491936,100,-1.7206625938415527
1671335991.4915211,110,-1.3959044218063354
1671335994.9623017,120,-1.2184278964996338
1671335998.3169172,130,-0.9832756519317627
1671336001.633214,140,-0.7833994030952454
1671336005.067109,150,-0.6841431856155396
1671336008.3859446,160,-0.6283389329910278
1671336011.6348095,170,-0.5623856782913208
1671336015.0712094,180,-0.5185766220092773
1671336018.4637334,190,-0.47575411200523376
1671336022.2409089,200,-0.43858763575553894
1671336025.678026,210,-0.40270721912384033
1671336028.908997,220,-0.3757098317146301
1671336032.364615,230,-0.3438756465911865
1671336036.1294332,240,-0.3157406449317932
1671336039.5538933,250,-0.31095412373542786
1671336043.1752355,260,-0.27048754692077637
1671336046.5799174,270,-0.26406437158584595
1671336049.9960744,280,-0.25102606415748596
1671336053.4342215,290,-0.22764429450035095
1671336056.8608828,300,-0.2166593074798584
1671336060.5537808,310,-0.19899918138980865
1671336064.051833,320,-0.18461771309375763
1671336067.5894241,330,-0.1737729012966156
1671336070.8583248,340,-0.1637592911720276
1671336074.186265,350,-0.14886923134326935
1671336077.523335,360,-0.14635813236236572
1671336080.8811827,370,-0.1405438780784607
1671336084.2711146,380,-0.127925306558609
1671336087.6178744,390,-0.1185993179678917
1671336091.0016284,400,-0.11258205771446228
1671336094.429023,410,-0.10309300571680069
1671336097.8318899,420,-0.09665286540985107
1671336101.21448,430,-0.09161920100450516
1671336104.5373166,440,-0.0889095589518547
1671336107.9170847,450,-0.08378850668668747
1671336111.2692108,460,-0.07930026203393936
1671336114.6335604,470,-0.074324831366539
1671336117.9336157,480,-0.07203660905361176
1671336121.2935042,490,-0.06341290473937988
1671336124.6731522,500,-0.060335978865623474
1671336128.0681677,510,-0.05718378350138664
1671336131.5694773,520,-0.05441233143210411
1671336135.1406598,530,-0.051620274782180786
1671336138.776118,540,-0.04777148365974426
1671336142.2602417,550,-0.04629269987344742
1671336145.7590556,560,-0.04473996162414551
1671336149.2690911,570,-0.04080429673194885
1671336152.7308881,580,-0.03896724432706833
1671336156.1909997,590,-0.04700508341193199
1671336160.4008136,600,-0.045474156737327576
1671336164.0297918,610,-0.03938635066151619
1671336167.624359,620,-0.04017803817987442
1671336171.1455908,630,-0.03967724367976189
1671336174.8931706,640,-0.03674635291099548
1671336178.5451546,650,-0.03309381753206253
1671336182.0038092,660,-0.030936673283576965
1671336185.494709,670,-0.02844954840838909
1671336188.9270623,680,-0.028759492561221123
1671336192.4116344,690,-0.027250999584794044
1671336196.1957378,700,-0.026545196771621704
1671336199.6582744,710,-0.025103682652115822
1671336203.1513078,720,-0.02697065658867359
1671336206.8531437,730,-0.027333449572324753
1671336209.8735342,740,-0.02346295677125454
1671336213.1717997,750,-0.022007571533322334
1671336216.4623692,760,-0.021276893094182014
1671336219.9602249,770,-0.02042871154844761
1671336223.37229,780,-0.018325431272387505
1671336227.0624037,790,-0.015369607135653496
1671336230.520501,800,-0.012927894480526447
1671336234.026008,810,-0.011247403919696808
1671336238.1536806,820,-0.010435749776661396
1671336241.8247426,830,-0.011716906912624836
1671336245.525599,840,-0.010490162298083305
1671336249.1358557,850,-0.009335711598396301
1671336252.5595343,860,-0.008384283632040024
1671336255.9439876,870,-0.007738479878753424
1671336259.3882682,880,-0.006754362024366856
1671336262.7258043,890,-0.006654835771769285
1671336266.087226,900,-0.006378648336976767
1671336269.4593434,910,-0.006723624654114246
1671336272.820687,920,-0.007933001965284348
1671336276.1204398,930,-0.009536903351545334
1671336279.5074258,940,-0.00976355280727148
1671336282.8192155,950,-0.00919430423527956
1671336286.1863387,960,-0.008467277511954308
1671336289.5432932,970,-0.007246927358210087
1671336292.9057186,980,-0.006929026450961828
1671336296.1549997,990,-0.005256325472146273
1671336299.487661,1000,-0.00441749207675457
1671336302.8378646,1010,-0.005394762381911278
1671336306.2094023,1020,-0.005577032454311848
1671336309.6432555,1030,-0.004887618124485016
1671336313.0174263,1040,-0.004524548538029194
1671336316.3830948,1050,-0.004769780207425356
1671336319.7962143,1060,-0.005930292420089245
1671336323.18818,1070,-0.0040001776069402695
1671336326.5529165,1080,-0.002393681788817048
1671336329.8181336,1090,-0.0020543618593364954
1671336333.1826258,1100,-0.0015819258987903595
1671336336.5489712,1110,-0.07189171761274338
1671336339.862073,1120,-0.16050857305526733
1671336343.23886,1130,-0.18410088121891022
1671336346.6031203,1140,-0.1504015326499939
1671336349.894861,1150,-0.1112101748585701
1671336353.2487109,1160,-0.06781613081693649
1671336356.601921,1170,-0.04151369631290436
1671336359.9599164,1180,-0.029425887390971184
1671336363.400792,1190,-0.02029968798160553
1671336366.9376357,1200,-0.011352919042110443
1671336370.360963,1210,-0.010249155573546886
1671336373.6271908,1220,-0.007154922001063824
1671336376.9882586,1230,-0.005662634037435055
1671336380.6239417,1240,-0.004927505273371935
1671336384.1305716,1250,-0.004230796359479427
1671336387.6023588,1260,-0.003200024366378784
1671336391.0347474,1270,-0.0026524830609560013
1671336394.5066762,1280,-0.0027202798519283533
1671336397.9636652,1290,-0.002780645154416561
1671336401.5277953,1300,-0.002685696119442582
1671336405.2369428,1310,-0.002535053761675954
1671336409.0958729,1320,-0.00526088010519743
1671336412.8627572,1330,-0.004163266159594059
1671336416.302078,1340,-0.0028165678959339857
1671336419.8522694,1350,-0.002508582780137658
1671336423.0364735,1360,-0.005414934828877449
1671336426.3589184,1370,-0.009283958934247494
1671336429.7846153,1380,-0.0074871196411550045
1671336433.1239212,1390,-0.0021515327971428633
1671336436.5556567,1400,-0.0010152846807613969
1671336440.1754084,1410,-0.001370790065266192
1671336444.1186032,1420,-0.0019024768844246864
1671336447.8219342,1430,-0.0025345711037516594
1671336451.327426,1440,-0.0015948336804285645
1671336454.8620968,1450,-0.0006288536824285984
1671336458.4099293,1460,-0.0006495814886875451
1671336461.801798,1470,-0.0005365249235183001
1671336465.3485694,1480,-0.0006062785978429019
1671336468.8545976,1490,-0.0016846092185005546
1671336472.3121433,1500,-0.01727503351867199
1671336475.8313918,1510,-0.018694547936320305
1671336479.2442837,1520,-0.010702983476221561
1671336482.722407,1530,-0.008857375010848045
1671336486.1171935,1540,-0.006185710895806551
1671336489.6003711,1550,-0.004724588710814714
1671336493.0234885,1560,-0.0032240538857877254
1671336496.510417,1570,-0.0024414241779595613
1671336499.937995,1580,-0.002090571681037545
1671336503.4073339,1590,-0.001600547693669796
1671336506.7609525,1600,-0.0014627139316871762
1671336510.2574492,1610,-0.0018909969367086887
1671336513.7369716,1620,-0.0016664010472595692
1671336517.2199945,1630,-0.0030710119754076004
1671336520.6567147,1640,-0.0019744294695556164
1671336524.0798326,1650,-0.0012985686771571636
1671336527.5764341,1660,-0.0012630799319595098
1671336531.1004207,1670,-0.003637493820860982
1671336534.569574,1680,-0.014309336431324482
1671336538.0780776,1690,-0.011184316128492355
1671336541.6531022,1700,-0.008923983201384544
1671336545.1046524,1710,-0.007647878956049681
1671336548.3653374,1720,-0.0049190279096364975
1671336552.1492398,1730,-0.0028473727870732546
1671336555.8288755,1740,-0.0018830300541594625
1671336559.4422066,1750,-0.001677907770499587
1671336563.099534,1760,-0.001325138844549656
1671336567.032974,1770,-0.0014466076390817761
1671336571.0345922,1780,-0.006297148764133453
1671336574.7481432,1790,-0.014604972675442696
1671336578.2627053,1800,-0.008648729883134365
1671336582.0237243,1810,-0.005952745210379362
1671336585.696875,1820,-0.005176514852792025
1671336589.1653447,1830,-0.005610662512481213
1671336592.897142,1840,-0.0040570092387497425
1671336596.5148952,1850,-0.0037909643724560738
1671336600.1267414,1860,-0.004023238085210323
1671336603.8232555,1870,-0.004603810142725706
1671336607.6550174,1880,-0.004130993969738483
1671336611.1161108,1890,-0.004016553517431021
1671336614.9720078,1900,-0.003958376590162516
1671336618.6773322,1910,-0.0029698051512241364
1671336622.3706288,1920,-0.0020033542532473803
1671336625.578956,1930,-0.0016168146394193172
1671336628.9284658,1940,-0.001009264262393117
1671336631.9731445,1950,-0.36856886744499207
1671336635.0419598,1960,-0.006341267377138138
1671336638.2830014,1970,-0.016733398661017418
1671336641.8213313,1980,-0.032124944031238556
1671336645.421193,1990,-0.03717382997274399
1671336648.814284,2000,-0.04358716681599617
1671336652.3080692,2010,-0.04559976980090141
1671336655.8997228,2020,-0.040763970464468
1671336659.8734262,2030,-0.030516242608428
1671336663.4817786,2040,-0.026712903752923012
1671336666.9709747,2050,-0.02583678439259529
1671336670.8119726,2060,-0.021562442183494568
1671336674.6823266,2070,-0.013820174150168896
1671336678.0288846,2080,-0.02049015462398529
1671336681.2675552,2090,-0.07228916883468628
1671336684.2579165,2100,-0.06621965020895004
1671336687.0820622,2110,-0.06436701864004135
1671336689.7431047,2120,-0.07655163109302521
1671336692.6366768,2130,-0.05904494971036911
1671336695.5015795,2140,-0.4544108808040619
1671336698.3862574,2150,-1.189990758895874
1671336701.3547332,2160,-1.008612871170044
1671336704.2320838,2170,-0.6717372536659241
1671336707.299676,2180,-0.3362789452075958
1671336710.3240883,2190,-0.14164045453071594
1671336713.3759327,2200,-0.07357429713010788
1671336716.2827134,2210,-0.04329781234264374
1671336719.4689507,2220,-0.026667457073926926
1671336722.4374156,2230,-0.016508175060153008
1671336725.5176942,2240,-0.011105779558420181
1671336728.5954154,2250,-0.010597328655421734
1671336731.652879,2260,-0.012496741488575935
1671336734.71432,2270,-0.008977790363132954
1671336737.5146804,2280,-0.008698739111423492
1671336740.275144,2290,-0.00824788212776184
1671336742.9626565,2300,-0.00753786601126194
1671336745.6598773,2310,-0.007219346705824137
1671336748.2585835,2320,-0.006858050357550383
1671336750.8857586,2330,-0.007060234900563955
1671336753.6561298,2340,-0.006060604937374592
1671336756.523176,2350,-0.006116754375398159
1671336759.3906538,2360,-0.005807686597108841
1671336762.231038,2370,-0.004971075803041458
1671336765.0661201,2380,-0.004557670559734106
1671336767.9195104,2390,-0.004153137095272541
1671336770.7752495,2400,-0.0038924291729927063
1671336773.6495998,2410,-0.003667632583528757
1671336776.4959235,2420,-0.003390191588550806
1671336779.3963401,2430,-0.003386465832591057
1671336782.5139792,2440,-0.00338712683878839
1671336785.4843194,2450,-0.0030782544054090977
1671336788.5426357,2460,-0.0031709333416074514
1671336791.6115425,2470,-0.0028379717841744423
1671336794.5990615,2480,-0.0030400848481804132
1671336797.9384801,2490,-0.003652411513030529
