Wall time,Step,Value
1671334686.9303663,10,22.799999237060547
1671334687.1661112,20,22.399999618530273
1671334687.4130635,30,26.399999618530273
1671334687.6591957,40,29.399999618530273
1671334687.9364429,50,36.29999923706055
1671334688.2247264,60,41.20000076293945
1671334688.5950387,70,72.0
1671334688.9564617,80,68.30000305175781
1671334689.2997432,90,63.79999923706055
1671334689.6639867,100,68.19999694824219
1671334690.0927203,110,87.4000015258789
1671334690.5158615,120,92.5
1671334690.949509,130,93.0
1671334691.4242287,140,108.0
1671334691.9136245,150,114.9000015258789
1671334692.4261353,160,124.5
1671334692.938634,170,121.5
1671334693.47037,180,128.8000030517578
1671334693.9875095,190,125.0
1671334694.4849613,200,119.80000305175781
1671334695.0189266,210,126.4000015258789
1671334695.5651915,220,124.19999694824219
1671334696.1171677,230,121.5999984741211
1671334696.6790774,240,126.0999984741211
1671334697.2015095,250,123.69999694824219
1671334697.754668,260,132.39999389648438
1671334698.2859735,270,124.19999694824219
1671334698.822722,280,128.3000030517578
1671334699.3393192,290,126.80000305175781
1671334699.8450449,300,122.4000015258789
1671334700.3715763,310,128.39999389648438
1671334700.8860893,320,123.9000015258789
1671334701.418107,330,134.0
1671334701.9384203,340,128.5
1671334702.460717,350,128.5
1671334703.0083227,360,133.60000610351562
1671334703.5612552,370,134.89999389648438
1671334704.102142,380,135.39999389648438
1671334704.6600246,390,134.1999969482422
1671334705.2270935,400,137.60000610351562
1671334705.8235564,410,142.0
1671334706.42929,420,140.60000610351562
1671334707.0108364,430,140.39999389648438
1671334707.585027,440,142.10000610351562
1671334708.2333567,450,169.60000610351562
1671334708.8300548,460,151.8000030517578
1671334709.4018455,470,143.0
1671334710.0571835,480,166.3000030517578
1671334710.7002869,490,153.6999969482422
1671334711.3208506,500,149.39999389648438
1671334711.9167821,510,152.5
1671334712.4977758,520,141.8000030517578
1671334713.1590025,530,136.3000030517578
1671334713.8166103,540,159.6999969482422
1671334714.4644299,550,151.5
1671334715.122974,560,159.1999969482422
1671334715.885938,570,151.8000030517578
1671334716.4879575,580,155.60000610351562
1671334717.119345,590,165.6999969482422
1671334717.7436202,600,156.60000610351562
1671334718.3774838,610,152.8000030517578
1671334718.9496386,620,142.60000610351562
1671334719.657006,630,156.5
1671334720.282229,640,155.1999969482422
1671334720.876449,650,151.1999969482422
1671334721.4819283,660,154.10000610351562
1671334722.095083,670,150.60000610351562
1671334722.691217,680,148.89999389648438
1671334723.2885168,690,142.6999969482422
1671334723.853895,700,145.0
1671334724.4380164,710,146.0
1671334725.0428474,720,150.6999969482422
1671334725.644873,730,159.60000610351562
1671334726.2208428,740,140.8000030517578
1671334726.8428452,750,156.10000610351562
1671334727.4543796,760,146.89999389648438
1671334728.0905535,770,153.8000030517578
1671334728.7138484,780,153.60000610351562
1671334729.3396597,790,146.3000030517578
1671334729.9780176,800,149.89999389648438
1671334730.5989344,810,142.3000030517578
1671334731.2269123,820,150.39999389648438
1671334731.8435786,830,153.0
1671334732.4476378,840,153.5
1671334733.0604873,850,153.6999969482422
1671334733.6665125,860,157.0
1671334734.264252,870,156.5
1671334734.9027586,880,162.0
1671334735.5354762,890,161.8000030517578
1671334736.1597404,900,160.39999389648438
1671334736.8370426,910,167.39999389648438
1671334737.4720855,920,157.10000610351562
1671334738.1466346,930,165.0
1671334738.8193784,940,158.89999389648438
1671334739.451379,950,155.5
1671334740.1198778,960,158.1999969482422
1671334740.8270857,970,164.3000030517578
1671334741.566897,980,161.1999969482422
1671334742.4187028,990,175.10000610351562
1671334743.18935,1000,181.8000030517578
