Wall time,Step,Value
1671332111.7857254,10,24.399999618530273
1671332112.016478,20,32.29999923706055
1671332112.3017375,30,50.400001525878906
1671332112.5499623,40,38.5
1671332113.0838559,50,137.1999969482422
1671332113.8846183,60,235.60000610351562
1671332114.5970442,70,210.89999389648438
1671332115.618262,80,329.0
1671332116.5051098,90,280.5
1671332117.6297321,100,375.3999938964844
1671332118.8129792,110,392.1000061035156
1671332120.0310085,120,404.29998779296875
1671332121.3862753,130,449.29998779296875
1671332122.5315704,140,370.70001220703125
1671332123.8378167,150,439.79998779296875
1671332125.1181476,160,434.8999938964844
1671332126.5175836,170,471.5
1671332127.9426413,180,487.6000061035156
1671332129.3564875,190,488.70001220703125
1671332130.7528853,200,469.20001220703125
1671332132.2056963,210,488.29998779296875
1671332133.5072947,220,450.20001220703125
1671332134.9783037,230,500.0
1671332136.447983,240,500.0
1671332137.9698138,250,500.0
1671332139.399225,260,466.8999938964844
1671332140.9797857,270,500.0
1671332142.4043345,280,482.79998779296875
1671332143.853767,290,500.0
1671332145.3023605,300,500.0
1671332146.7474854,310,500.0
1671332148.1433504,320,494.8999938964844
1671332149.582013,330,500.0
1671332151.019618,340,500.0
1671332152.4875798,350,500.0
1671332153.9177017,360,500.0
1671332155.3947902,370,500.0
1671332156.8743296,380,500.0
1671332158.4488266,390,500.0
1671332159.827374,400,407.6000061035156
1671332161.1688027,410,451.5
1671332162.659513,420,500.0
1671332164.2427711,430,500.0
1671332165.7384503,440,500.0
1671332167.1911247,450,500.0
1671332168.8337367,460,500.0
1671332170.3704512,470,500.0
1671332171.923192,480,500.0
1671332173.578606,490,500.0
1671332175.1897278,500,500.0
1671332176.6192896,510,451.8999938964844
1671332178.4380648,520,500.0
1671332180.1222668,530,500.0
1671332181.7276924,540,500.0
1671332183.3383882,550,500.0
1671332184.7728348,560,444.8999938964844
1671332186.2452178,570,437.8999938964844
1671332187.8570514,580,500.0
1671332189.4704535,590,500.0
1671332191.0626807,600,500.0
1671332192.6704946,610,500.0
1671332194.2724504,620,500.0
1671332195.8349912,630,500.0
1671332197.461918,640,500.0
1671332199.0198672,650,500.0
1671332200.6357431,660,500.0
1671332202.2201548,670,500.0
1671332203.7693598,680,500.0
1671332205.33302,690,500.0
1671332206.920417,700,500.0
1671332208.4791632,710,500.0
1671332210.056231,720,500.0
1671332211.706111,730,500.0
1671332213.4499037,740,500.0
1671332215.1854622,750,500.0
1671332216.8690822,760,500.0
1671332218.5797515,770,500.0
1671332220.3200443,780,500.0
1671332221.9733775,790,500.0
1671332223.5872102,800,500.0
1671332225.2085683,810,500.0
1671332226.8504734,820,500.0
1671332228.4159007,830,500.0
1671332230.0645878,840,500.0
1671332231.6603255,850,500.0
1671332233.3968813,860,500.0
1671332234.9621754,870,500.0
1671332236.571334,880,500.0
1671332238.327896,890,500.0
1671332240.056773,900,500.0
1671332241.648141,910,500.0
1671332243.2761245,920,500.0
1671332244.8690841,930,500.0
1671332246.567626,940,500.0
1671332248.2351396,950,500.0
1671332249.91536,960,500.0
1671332251.3515284,970,500.0
1671332252.799784,980,500.0
1671332254.4007132,990,500.0
1671332255.874162,1000,496.29998779296875
