Wall time,Step,Value
1671332259.8844538,10,18.299999237060547
1671332260.0942345,20,38.5
1671332260.3554285,30,55.79999923706055
1671332260.639686,40,68.9000015258789
1671332261.0273006,50,106.5999984741211
1671332261.6438603,60,191.5
1671332262.280717,70,203.0
1671332263.1793354,80,296.8999938964844
1671332263.867571,90,229.10000610351562
1671332264.78371,100,317.1000061035156
1671332265.837998,110,374.5
1671332266.7342777,120,311.70001220703125
1671332267.6357794,130,310.8999938964844
1671332268.577832,140,329.20001220703125
1671332269.566928,150,344.79998779296875
1671332270.4261394,160,287.0
1671332271.4950225,170,363.79998779296875
1671332272.5944233,180,389.29998779296875
1671332273.8494287,190,452.29998779296875
1671332274.9466565,200,386.6000061035156
1671332275.9430306,210,352.20001220703125
1671332277.185921,220,441.79998779296875
1671332278.3891332,230,435.1000061035156
1671332279.4394095,240,363.5
1671332280.6959112,250,458.5
1671332281.769087,260,383.3999938964844
1671332283.0791345,270,461.8999938964844
1671332284.4207764,280,486.20001220703125
1671332285.7829723,290,492.1000061035156
1671332287.19631,300,497.3999938964844
1671332288.4138994,310,435.5
1671332289.579384,320,418.1000061035156
1671332290.8217971,330,446.1000061035156
1671332292.0984488,340,454.70001220703125
1671332293.4395432,350,487.0
1671332294.77694,360,473.20001220703125
1671332296.1601188,370,496.3999938964844
1671332297.3652985,380,429.29998779296875
1671332298.577701,390,439.8999938964844
1671332299.8819642,400,467.20001220703125
1671332301.262173,410,490.8999938964844
1671332302.5981896,420,486.20001220703125
1671332303.9821303,430,500.0
1671332305.3086812,440,474.29998779296875
1671332306.5028543,450,431.20001220703125
1671332307.671334,460,418.6000061035156
1671332309.0371592,470,500.0
1671332310.4226665,480,500.0
1671332311.6789982,490,456.29998779296875
1671332312.6852844,500,342.29998779296875
1671332313.9423914,510,447.8999938964844
1671332315.1201909,520,425.79998779296875
1671332316.2925992,530,419.20001220703125
1671332317.6648204,540,500.0
1671332319.047805,550,500.0
1671332320.4290621,560,500.0
1671332321.7852516,570,494.5
1671332323.1601796,580,500.0
1671332324.5347497,590,500.0
1671332325.898942,600,500.0
1671332327.244112,610,500.0
1671332328.5945756,620,500.0
1671332329.996324,630,500.0
1671332331.394824,640,500.0
1671332332.7680266,650,500.0
1671332334.1442363,660,500.0
1671332335.5226712,670,500.0
1671332336.886845,680,500.0
1671332338.2731404,690,500.0
1671332339.6636393,700,500.0
1671332341.021425,710,500.0
1671332342.3862896,720,500.0
1671332343.758342,730,500.0
1671332345.1068528,740,500.0
1671332346.3373866,750,431.8999938964844
1671332347.7266614,760,500.0
1671332349.0247767,770,475.1000061035156
1671332350.4003587,780,500.0
1671332351.747569,790,493.20001220703125
1671332353.0416315,800,474.5
1671332354.410977,810,500.0
1671332355.8065248,820,500.0
1671332357.1867428,830,500.0
1671332358.5451975,840,500.0
1671332359.930631,850,500.0
1671332361.3021724,860,500.0
1671332362.639409,870,500.0
1671332364.0245192,880,500.0
1671332365.4097931,890,500.0
1671332366.750841,900,500.0
1671332368.1162324,910,500.0
1671332369.4887865,920,500.0
1671332370.8711743,930,500.0
1671332372.2629566,940,500.0
1671332373.6335354,950,500.0
1671332375.0134246,960,500.0
1671332376.3990006,970,500.0
1671332377.7947674,980,500.0
1671332379.0498633,990,452.5
1671332380.4153566,1000,500.0
